season_hr_rate,recent_hr_rate,avg_exit_velocity,hard_hit_rate,barrel_rate,avg_launch_angle,pitcher_hr_rate,expected_plate_appearances,home_run
0.05660377358490566,0.044444444444444446,83.13125,0.2734375,0.0546875,19.90625,0.0,4.5,1
0.06363636363636363,0.06976744186046512,83.01353383458645,0.2706766917293233,0.06015037593984962,20.18796992481203,0.0,4.3,0
0.06086956521739131,0.06976744186046512,83.0453237410072,0.2733812949640288,0.05755395683453238,19.776978417266186,0.05128205128205128,4.3,0
0.058333333333333334,0.046511627906976744,82.75810810810812,0.2635135135135135,0.05405405405405406,20.243243243243242,0.0,4.3,0
0.056,0.045454545454545456,82.57435897435897,0.26282051282051283,0.05128205128205128,20.28846153846154,0.0,4.4,1
0.06201550387596899,0.06976744186046512,82.76875,0.2625,0.05625,20.98125,0.02702702702702703,4.3,0
0.05970149253731343,0.046511627906976744,82.72411764705882,0.2529411764705882,0.052941176470588235,20.064705882352943,0.0,4.3,1
0.06474820143884892,0.06818181818181818,82.6475138121547,0.24861878453038674,0.055248618784530384,19.524861878453038,0.05714285714285714,4.4,1
0.06944444444444445,0.08695652173913043,82.48421052631579,0.24736842105263157,0.05789473684210526,18.9,0.03821656050955414,4.6,0
0.06756756756756757,0.08695652173913043,82.2,0.24352331606217617,0.05699481865284974,18.518134715025905,0.025,4.6,0
0.06578947368421052,0.08695652173913043,81.99104477611941,0.23880597014925373,0.05472636815920398,17.82587064676617,0.047619047619047616,4.6,1
0.07006369426751592,0.0851063829787234,82.09854368932038,0.24271844660194175,0.05825242718446602,17.645631067961165,0.04477611940298507,4.7,0
0.06962025316455696,0.09302325581395349,82.09951690821255,0.24154589371980675,0.057971014492753624,17.782608695652176,0.025,4.3,0
0.06790123456790123,0.09523809523809523,82.16255924170616,0.24644549763033174,0.05687203791469194,17.450236966824644,0.011627906976744186,4.2,0
0.06626506024096386,0.0975609756097561,82.08186046511629,0.24186046511627907,0.05581395348837209,17.386046511627907,0.058823529411764705,4.1,1
0.07647058823529412,0.12195121951219512,82.28045454545453,0.24545454545454545,0.05909090909090909,17.60909090909091,0.0,4.1,0
0.07428571428571429,0.12195121951219512,81.80468085106384,0.23404255319148937,0.059574468085106386,17.761702127659575,0.03225806451612903,4.1,0
0.07262569832402235,0.1,82.0119341563786,0.2345679012345679,0.05761316872427984,18.185185185185187,0.02127659574468085,4.0,0
0.07103825136612021,0.07692307692307693,81.8608,0.228,0.056,17.772,0.0,3.9,0
0.07065217391304347,0.08333333333333333,81.86428571428571,0.2261904761904762,0.05555555555555555,17.63888888888889,0.030534351145038167,3.6,0
0.06914893617021277,0.08333333333333333,81.8744094488189,0.22440944881889763,0.05511811023622047,17.413385826771652,0.030303030303030304,3.6,0
0.06770833333333333,0.05714285714285714,81.69418604651162,0.22093023255813954,0.05426356589147287,17.488372093023255,0.00909090909090909,3.5,0
0.0663265306122449,0.05263157894736842,81.71660377358491,0.22264150943396227,0.05660377358490566,17.80377358490566,0.029411764705882353,3.8,0
0.06565656565656566,0.05555555555555555,81.87732342007435,0.22676579925650558,0.055762081784386616,17.87732342007435,0.03571428571428571,3.6,0
0.06435643564356436,0.05555555555555555,81.94014598540147,0.22992700729927007,0.05474452554744526,17.784671532846716,0.04081632653061224,3.6,0
0.06310679611650485,0.0,81.8820143884892,0.22661870503597123,0.0539568345323741,18.258992805755394,0.04597701149425287,3.6,0
0.06190476190476191,0.0,81.80391459074733,0.22419928825622776,0.05338078291814947,18.081850533807827,0.04854368932038835,3.5,0
0.06046511627906977,0.0,81.4871972318339,0.2179930795847751,0.05190311418685121,17.66089965397924,0.0,3.6,1
0.0639269406392694,0.027777777777777776,81.60000000000001,0.2226027397260274,0.0547945205479452,17.59246575342466,0.05504587155963303,3.6,0
0.06334841628959276,0.02702702702702703,81.6379661016949,0.22372881355932203,0.05423728813559322,17.722033898305085,0.0,3.7,0
0.06222222222222222,0.02702702702702703,81.67483221476509,0.2214765100671141,0.053691275167785234,18.046979865771814,0.0,3.7,0
0.0611353711790393,0.02702702702702703,81.61627906976744,0.21926910299003322,0.053156146179401995,18.029900332225914,0.018518518518518517,3.7,0
0.060085836909871244,0.02702702702702703,81.67320261437908,0.21895424836601307,0.05228758169934641,18.107843137254903,0.028037383177570093,3.7,0
0.05982905982905983,0.027777777777777776,81.63452768729641,0.2182410423452769,0.05211726384364821,18.006514657980457,0.01718213058419244,3.6,0
0.05907172995780591,0.02857142857142857,81.75961538461539,0.21474358974358973,0.05128205128205128,18.21474358974359,0.030612244897959183,3.5,1
0.06224066390041494,0.05714285714285714,81.81687898089172,0.21656050955414013,0.054140127388535034,18.156050955414013,0.0297029702970297,3.5,0
