batter,season_hr_rate,recent_hr_rate,avg_exit_velocity,hard_hit_rate,barrel_rate,avg_launch_angle,pitcher_hr_rate,expected_plate_appearances
682626,0.036290322580645164,0.0,83.79703703703704,0.27037037037037037,0.08148148148148149,18.31111111111111,0.020833333333333332,3.6
682634,0.03571428571428571,0.05555555555555555,88.59599999999999,0.24,0.04,15.32,0.020833333333333332,1.8
682657,0.03463203463203463,0.02631578947368421,81.40065146579805,0.24104234527687296,0.035830618892508145,16.04885993485342,0.020833333333333332,3.8
682663,0.0,0.0,78.54197530864197,0.1728395061728395,0.0,13.444444444444445,0.020833333333333332,3.4
682668,0.00847457627118644,0.0,82.41517241379312,0.2482758620689655,0.020689655172413793,10.027586206896551,0.020833333333333332,2.9
682674,0.047058823529411764,0.0,83.52931034482758,0.28448275862068967,0.06896551724137931,15.655172413793103,0.020833333333333332,3.3
682729,0.09090909090909091,0.09090909090909091,82.58214285714287,0.21428571428571427,0.0,20.428571428571427,0.020833333333333332,2.75
682818,0.031055900621118012,0.0,83.03761467889909,0.26605504587155965,0.045871559633027525,19.03211009174312,0.020833333333333332,2.7
682829,0.028645833333333332,0.021739130434782608,85.66908665105386,0.3114754098360656,0.07259953161592506,12.002341920374707,0.020833333333333332,4.6
682848,0.04430379746835443,0.05,85.23763440860215,0.27956989247311825,0.053763440860215055,23.64516129032258,0.020833333333333332,4.0
682877,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,4.0
682927,0.0,0.0,76.53962264150944,0.16981132075471697,0.018867924528301886,24.037735849056602,0.020833333333333332,3.75
682928,0.049528301886792456,0.0,83.52929475587703,0.24593128390596744,0.045207956600361664,23.300180831826403,0.020833333333333332,4.4
682985,0.034482758620689655,0.022727272727272728,83.8804932735426,0.28475336322869954,0.06950672645739911,18.118834080717487,0.020833333333333332,4.4
682987,0.039603960396039604,0.03225806451612903,85.92310606060606,0.2878787878787879,0.06439393939393939,21.84090909090909,0.020833333333333332,3.1
682988,0.025,0.03333333333333333,80.59642857142856,0.21428571428571427,0.07142857142857142,13.410714285714286,0.020833333333333332,3.0
682989,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,4.0
682997,0.02857142857142857,0.0,80.54191176470589,0.19852941176470587,0.029411764705882353,24.875,0.020833333333333332,2.5
682998,0.03282275711159737,0.023255813953488372,85.54118705035971,0.32014388489208634,0.06474820143884892,22.06654676258993,0.020833333333333332,4.3
683002,0.02813852813852814,0.046511627906976744,83.17019543973942,0.25895765472312704,0.03257328990228013,15.267100977198696,0.020833333333333332,4.3
683011,0.005235602094240838,0.0,82.3694560669456,0.20920502092050208,0.02092050209205021,20.761506276150627,0.020833333333333332,3.3
683021,0.0,0.0,81.6692307692308,0.07692307692307693,0.0,7.153846153846154,0.020833333333333332,2.0
683079,0.0,0.0,99.6,0.5,0.0,-5.0,0.020833333333333332,1.0
683083,0.0029850746268656717,0.0,79.19670329670329,0.12967032967032968,0.004395604395604396,17.606593406593408,0.020833333333333332,3.5
683090,0.0,0.0,69.20000000000002,0.0,0.0,70.0,0.020833333333333332,1.0
683146,0.022950819672131147,0.0,83.54755784061696,0.2416452442159383,0.04884318766066838,19.089974293059125,0.020833333333333332,2.4
683227,0.014492753623188406,0.02702702702702703,77.73235294117646,0.18627450980392157,0.00980392156862745,14.196078431372548,0.020833333333333332,3.7
683357,0.05365853658536585,0.0,82.33608695652174,0.24347826086956523,0.07391304347826087,18.07391304347826,0.020833333333333332,2.8
683679,0.03508771929824561,0.041666666666666664,80.30273972602738,0.1917808219178082,0.0136986301369863,15.67123287671233,0.020833333333333332,2.4
683734,0.017241379310344827,0.0,84.1621776504298,0.2836676217765043,0.03151862464183381,14.636103151862464,0.020833333333333332,3.1
683737,0.031982942430703626,0.04081632653061224,82.6350442477876,0.22654867256637168,0.047787610619469026,17.76283185840708,0.020833333333333332,4.9
683748,0.055865921787709494,0.058823529411764705,81.52520661157024,0.24380165289256198,0.06198347107438017,24.00826446280992,0.020833333333333332,3.4
683766,0.00819672131147541,0.027777777777777776,78.12430555555555,0.1875,0.034722222222222224,11.32638888888889,0.020833333333333332,3.6
683953,0.02195121951219512,0.0,83.24359464627152,0.22562141491395793,0.022944550669216062,18.250478011472275,0.020833333333333332,4.3
685133,0.012145748987854251,0.0,81.4382456140351,0.19649122807017544,0.017543859649122806,10.971929824561403,0.020833333333333332,4.1
686217,0.004694835680751174,0.02857142857142857,80.23414634146341,0.1951219512195122,0.006968641114982578,18.00348432055749,0.020833333333333332,3.5
686452,0.022727272727272728,0.0,79.49622641509434,0.1320754716981132,0.018867924528301886,16.745283018867923,0.020833333333333332,3.8
686469,0.01984126984126984,0.06818181818181818,84.3912087912088,0.28846153846153844,0.03296703296703297,21.324175824175825,0.020833333333333332,4.4
686475,0.024193548387096774,0.0,78.3109489051095,0.1678832116788321,0.021897810218978103,16.83941605839416,0.020833333333333332,2.5
686527,0.04927536231884058,0.022727272727272728,83.44811320754717,0.2617924528301887,0.06132075471698113,13.459905660377359,0.020833333333333332,4.4
686554,0.0,0.0,75.64545454545454,0.09090909090909091,0.0,1.1818181818181819,0.020833333333333332,2.2
686555,0.011527377521613832,0.0,82.51853658536585,0.2731707317073171,0.02926829268292683,19.98780487804878,0.020833333333333332,3.5
686611,0.028328611898016998,0.0,83.7609411764706,0.2611764705882353,0.05176470588235294,19.094117647058823,0.020833333333333332,4.3
686668,0.023809523809523808,0.038461538461538464,88.0,0.0,0.0,12.0,0.020833333333333332,2.6
686681,0.033783783783783786,0.05714285714285714,83.98258823529413,0.2564705882352941,0.03294117647058824,18.47529411764706,0.020833333333333332,3.5
686765,0.015957446808510637,0.044444444444444446,80.703125,0.20089285714285715,0.026785714285714284,17.950892857142858,0.020833333333333332,4.5
686780,0.008849557522123894,0.0,80.1525,0.2,0.0125,19.59375,0.020833333333333332,2.9
686797,0.04116222760290557,0.0975609756097561,83.4614876033058,0.228099173553719,0.019834710743801654,17.839669421487603,0.020833333333333332,4.1
686823,0.0,0.0,80.02105263157895,0.10526315789473684,0.0,25.31578947368421,0.020833333333333332,2.4
686894,0.0,0.0,83.78461538461539,0.11538461538461539,0.0,22.076923076923077,0.020833333333333332,3.0
686948,0.040229885057471264,0.023255813953488372,85.274213836478,0.3081761006289308,0.05870020964360587,18.742138364779873,0.020833333333333332,4.3
687093,0.025396825396825397,0.046511627906976744,81.25080091533182,0.21967963386727687,0.038901601830663615,17.382151029748282,0.020833333333333332,4.3
687221,0.026595744680851064,0.05555555555555555,88.0,0.0,0.0,12.0,0.020833333333333332,3.6
687231,0.0,0.0,88.0,0.0,0.0,12.0,0.020833333333333332,3.6
687263,0.041666666666666664,0.06382978723404255,83.27161410018552,0.27087198515769945,0.059369202226345084,16.985157699443413,0.020833333333333332,4.7
687282,0.022988505747126436,0.0,88.0,0.0,0.0,12.0,0.020833333333333332,2.7
687363,0.011764705882352941,0.0,75.35855855855856,0.11711711711711711,0.0,17.126126126126128,0.020833333333333332,3.1
687394,0.0,0.0,88.0,0.0,0.0,12.0,0.020833333333333332,4.0
687401,0.026717557251908396,0.02702702702702703,83.61873198847262,0.25936599423631124,0.023054755043227664,15.250720461095101,0.020833333333333332,3.7
687462,0.026415094339622643,0.0,81.57162162162162,0.1918918918918919,0.04594594594594595,19.34864864864865,0.020833333333333332,4.2
687515,0.029411764705882353,0.0,88.0,0.0,0.0,12.0,0.020833333333333332,2.2
687529,0.017241379310344827,0.0,78.41935483870967,0.16129032258064516,0.06451612903225806,17.580645161290324,0.020833333333333332,3.4
687551,0.020905923344947737,0.06060606060606061,80.69914040114614,0.22636103151862463,0.03151862464183381,18.240687679083095,0.020833333333333332,3.3
687597,0.0,0.0,80.24022988505747,0.20689655172413793,0.034482758620689655,20.25287356321839,0.020833333333333332,3.0
687605,0.047619047619047616,0.047619047619047616,85.23157894736842,0.21052631578947367,0.05263157894736842,7.315789473684211,0.020833333333333332,2.1
